numer#,denom#,Õ·×ªÏà³ý·¨
24,27,1.20946E-09
24,28,1.10288E-09
24,29,1.14946E-09
24,30,1.26393E-09
24,31,1.14551E-09
24,32,1.13762E-09
24,33,1.27341E-09
24,34,1.39578E-09
24,35,1.15262E-09
24,36,1.40525E-09
24,37,1.1542E-09
24,38,1.15104E-09
24,39,1.03499E-09
24,40,1.14315E-09
24,41,7.9815E-10
24,42,1.0342E-09
24,43,1.15104E-09
24,44,1.04841E-09
24,45,1.20788E-09
24,46,1.03025E-09
24,47,1.26315E-09
24,48,1.02788E-09
24,49,1.26472E-09
24,50,1.31762E-09
24,51,1.72025E-09
24,52,1.38078E-09
24,53,1.45499E-09
24,54,1.36814E-09
24,55,1.14946E-09
24,56,1.02709E-09
24,57,9.20517E-10
24,58,9.23675E-10
24,59,1.04604E-09
24,60,1.15657E-09
24,61,1.28209E-09
24,62,1.27893E-09
24,63,1.15183E-09
24,64,9.11043E-10
24,65,1.15025E-09
24,66,1.37762E-09
24,67,1.50551E-09
24,68,1.27657E-09
24,69,1.16604E-09
24,70,1.27104E-09
24,71,1.14236E-09
24,72,1.01841E-09
24,73,8.98412E-10
24,74,1.01367E-09
24,75,1.24972E-09
24,76,1.27183E-09
24,77,1.27893E-09
24,78,1.15657E-09
24,79,1.03894E-09
24,80,1.27814E-09
24,81,1.37683E-09
24,82,1.40209E-09
24,83,1.26157E-09
24,84,1.26157E-09
24,85,1.14946E-09
24,86,1.03894E-09
24,87,9.19728E-10
24,88,1.15973E-09
24,89,1.27341E-09
24,90,1.03341E-09
24,91,9.08675E-10
24,92,1.62235E-09
24,93,1.15025E-09
24,94,1.1613E-09
24,95,1.38551E-09
24,96,1.37683E-09
24,97,1.48735E-09
24,98,1.26315E-09
24,99,1.02946E-09
24,100,1.14473E-09
25,1,6.97098E-10
25,2,6.97098E-10
25,3,8.24992E-10
25,4,8.23413E-10
25,5,9.42622E-10
25,6,8.29728E-10
25,7,1.06262E-09
25,8,8.24202E-10
25,9,1.05473E-09
25,10,9.41833E-10
25,11,9.44201E-10
25,12,1.29709E-09
25,13,1.17157E-09
25,14,9.82095E-10
25,15,9.38675E-10
25,16,1.06025E-09
25,17,1.25762E-09
25,18,1.28841E-09
25,19,1.04762E-09
25,20,1.2813E-09
25,21,8.19465E-10
25,22,1.17472E-09
25,23,9.39464E-10
25,24,8.24202E-10
25,25,5.78678E-10
25,26,9.11043E-10
25,27,9.11043E-10
25,28,1.14788E-09
25,29,9.1657E-10
25,30,9.1578E-10
25,31,1.13683E-09
25,32,1.24183E-09
25,33,1.24183E-09
25,34,1.12657E-09
25,35,1.25683E-09
25,36,1.26393E-09
25,37,1.60893E-09
25,38,1.24815E-09
25,39,1.37525E-09
25,40,1.61762E-09
25,41,1.12973E-09
25,42,1.13683E-09
25,43,1.01762E-09
25,44,9.27622E-10
25,45,8.95254E-10
25,46,1.01052E-09
25,47,1.23788E-09
25,48,1.14078E-09
25,49,1.12815E-09
25,50,1.36341E-09
25,51,1.01446E-09
25,52,1.1242E-09
25,53,1.12815E-09
25,54,1.3642E-09
25,55,1.37604E-09
25,56,1.25367E-09
25,57,1.25604E-09
25,58,1.37841E-09
25,59,1.15104E-09
25,60,1.3713E-09
25,61,1.1092E-09
25,62,9.14991E-10
25,63,9.14201E-10
25,64,1.26946E-09
25,65,1.15262E-09
25,66,1.37209E-09
25,67,1.25367E-09
25,68,1.01446E-09
25,69,1.48735E-09
25,70,1.13604E-09
25,71,1.49051E-09
25,72,1.27893E-09
25,73,1.6263E-09
25,74,1.14315E-09
25,75,1.25762E-09
25,76,1.12894E-09
25,77,7.88676E-10
25,78,1.15104E-09
25,79,1.02788E-09
25,80,1.48656E-09
25,81,1.13525E-09
25,82,1.14236E-09
25,83,1.12815E-09
25,84,1.1313E-09
25,85,1.12815E-09
25,86,1.25446E-09
25,87,1.49604E-09
25,88,1.26867E-09
25,89,1.02788E-09
25,90,1.25604E-09
25,91,1.36893E-09
25,92,1.01841E-09
25,93,8.97622E-10
25,94,8.97622E-10
25,95,1.02157E-09
25,96,1.25525E-09
25,97,9.08675E-10
25,98,1.37762E-09
25,99,1.25446E-09
25,100,1.49762E-09
26,1,6.92361E-10
26,2,8.24202E-10
26,3,6.92361E-10
26,4,8.24992E-10
26,5,8.2815E-10
26,6,9.36306E-10
26,7,8.17097E-10
26,8,8.19465E-10
26,9,1.06262E-09
26,10,8.34465E-10
26,11,9.42622E-10
26,12,1.18104E-09
26,13,9.3078E-10
26,14,1.09973E-09
26,15,1.04762E-09
26,16,1.16683E-09
26,17,1.05315E-09
26,18,1.16525E-09
26,19,9.33148E-10
26,20,1.28683E-09
26,21,1.28209E-09
26,22,1.16999E-09
26,23,1.2892E-09
26,24,1.05473E-09
26,25,8.24992E-10
26,26,5.73152E-10
26,27,9.07886E-10
26,28,1.01683E-09
26,29,1.24025E-09
26,30,1.13051E-09
26,31,1.25525E-09
26,32,1.37683E-09
26,33,1.14709E-09
26,34,1.27341E-09
26,35,1.25604E-09
26,36,9.02359E-10
26,37,1.13841E-09
26,38,1.49841E-09
26,39,1.38235E-09
26,40,1.13841E-09
26,41,1.3863E-09
26,42,1.25683E-09
26,43,1.13999E-09
26,44,1.16999E-09
26,45,1.02867E-09
26,46,1.13999E-09
26,47,1.01762E-09
26,48,1.12973E-09
26,49,8.94465E-10
26,50,1.24893E-09
26,51,1.13288E-09
26,52,1.37525E-09
26,53,1.37209E-09
26,54,1.02394E-09
26,55,1.15025E-09
26,56,1.3792E-09
26,57,1.14236E-09
26,58,1.25446E-09
26,59,1.36893E-09
26,60,1.3792E-09
26,61,1.01683E-09
26,62,1.02631E-09
26,63,9.03149E-10
26,64,1.26315E-09
26,65,9.1657E-10
26,66,1.14236E-09
26,67,1.38867E-09
26,68,1.02236E-09
26,69,1.36735E-09
26,70,1.02315E-09
26,71,9.03938E-10
26,72,1.13525E-09
26,73,1.49762E-09
26,74,1.27736E-09
26,75,1.04131E-09
26,76,1.27893E-09
26,77,1.39656E-09
26,78,1.16051E-09
26,79,1.15815E-09
26,80,9.22885E-10
26,81,1.29867E-09
26,82,1.03973E-09
26,83,1.28367E-09
26,84,1.04683E-09
26,85,1.28604E-09
26,86,1.3863E-09
26,87,1.04209E-09
26,88,1.37604E-09
26,89,1.48656E-09
26,90,1.25604E-09
26,91,1.36893E-09
26,92,1.37841E-09
26,93,1.49762E-09
26,94,1.26157E-09
26,95,1.15025E-09
26,96,1.03499E-09
26,97,9.09464E-10
26,98,1.02867E-09
26,99,1.38156E-09
26,100,1.15025E-09
27,1,7.00256E-10
27,2,6.97098E-10
27,3,9.43411E-10
27,4,9.52096E-10
27,5,9.43411E-10
27,6,8.29728E-10
27,7,6.97888E-10
27,8,1.06894E-09
27,9,8.32886E-10
27,10,1.06736E-09
27,11,8.37623E-10
27,12,1.31288E-09
27,13,9.49727E-10
27,14,1.13209E-09
27,15,9.57622E-10
27,16,1.06815E-09
27,17,1.08788E-09
27,18,1.24578E-09
27,19,1.09499E-09
27,20,1.19051E-09
27,21,1.11236E-09
27,22,1.11315E-09
27,23,1.06736E-09
27,24,1.06736E-09
27,25,8.30518E-10
27,26,8.29728E-10
27,27,5.70784E-10
27,28,1.01604E-09
27,29,8.90517E-10
27,30,1.00499E-09
27,31,1.11552E-09
27,32,1.12104E-09
27,33,8.96833E-10
27,34,1.12341E-09
27,35,1.12973E-09
27,36,1.12973E-09
27,37,1.24815E-09
27,38,1.36735E-09
27,39,1.58604E-09
27,40,1.12815E-09
27,41,1.37288E-09
27,42,1.14551E-09
27,43,1.24815E-09
27,44,1.15499E-09
27,45,1.14236E-09
27,46,1.24815E-09
27,47,1.12894E-09
27,48,8.99201E-10
27,49,1.12262E-09
27,50,1.00894E-09
27,51,1.24025E-09
27,52,1.00815E-09
27,53,1.12104E-09
27,54,1.14315E-09
27,55,9.20517E-10
27,56,1.27814E-09
27,57,1.5063E-09
27,58,1.41314E-09
27,59,1.36104E-09
27,60,1.25288E-09
27,61,1.12815E-09
27,62,1.25367E-09
27,63,1.0192E-09
27,64,9.03149E-10
27,65,1.02315E-09
27,66,1.03578E-09
27,67,1.14946E-09
27,68,1.14315E-09
27,69,1.25525E-09
27,70,1.38078E-09
27,71,1.14236E-09
27,72,1.14315E-09
27,73,1.27025E-09
27,74,1.61525E-09
27,75,1.14236E-09
27,76,1.37841E-09
27,77,1.14946E-09
27,78,1.27736E-09
27,79,1.27893E-09
27,80,1.04052E-09
27,81,1.13525E-09
27,82,1.03578E-09
27,83,1.27104E-09
27,84,1.14867E-09
27,85,1.26709E-09
27,86,1.03499E-09
27,87,1.50393E-09
27,88,1.13525E-09
27,89,1.13604E-09
27,90,9.03938E-10
27,91,1.25209E-09
27,92,1.27183E-09
27,93,1.26709E-09
27,94,1.25604E-09
27,95,1.24578E-09
27,96,1.35867E-09
27,97,1.01604E-09
27,98,9.02359E-10
27,99,1.01604E-09
27,100,1.01841E-09
28,1,6.84467E-10
28,2,8.25781E-10
28,3,8.23413E-10
28,4,8.19465E-10
28,5,1.04841E-09
28,6,8.58149E-10
28,7,9.39464E-10
28,8,1.16604E-09
28,9,1.0642E-09
28,10,1.05631E-09
28,11,1.04762E-09
28,12,9.33938E-10
28,13,1.29551E-09
28,14,8.7236E-10
28,15,1.31525E-09
28,16,6.97098E-10
28,17,1.18025E-09
28,18,9.4578E-10
28,19,1.05473E-09
28,20,9.40254E-10
28,21,1.05394E-09
28,22,1.2813E-09
28,23,1.05473E-09
28,24,9.40254E-10
28,25,1.05394E-09
28,26,9.39464E-10
28,27,9.26833E-10
28,28,5.69205E-10
28,29,9.07096E-10
28,30,1.03025E-09
28,31,1.14394E-09
28,32,1.1542E-09
28,33,1.27104E-09
28,34,1.15578E-09
28,35,1.39025E-09
28,36,1.1463E-09
28,37,1.02867E-09
28,38,1.15578E-09
28,39,1.64761E-09
28,40,1.63025E-09
28,41,1.14394E-09
28,42,1.14946E-09
28,43,1.39893E-09
28,44,1.17551E-09
28,45,1.24736E-09
28,46,1.13446E-09
28,47,1.12973E-09
28,48,1.02473E-09
28,49,1.02157E-09
28,50,1.02315E-09
28,51,1.36183E-09
28,52,1.24025E-09
28,53,1.00894E-09
28,54,1.12657E-09
28,55,1.02394E-09
28,56,1.13762E-09
28,57,1.13604E-09
28,58,1.13525E-09
28,59,1.25288E-09
28,60,1.26472E-09
28,61,1.35867E-09
28,62,1.4763E-09
28,63,1.36814E-09
28,64,1.26157E-09
28,65,1.2742E-09
28,66,1.1613E-09
28,67,1.16209E-09
28,68,1.15973E-09
28,69,1.13604E-09
28,70,1.36893E-09
28,71,1.14315E-09
28,72,1.27104E-09
28,73,1.03499E-09
28,74,1.03973E-09
28,75,1.2963E-09
28,76,1.5292E-09
28,77,1.41156E-09
28,78,1.39814E-09
28,79,1.15657E-09
28,80,1.5142E-09
28,81,1.15341E-09
28,82,1.13604E-09
28,83,1.02788E-09
28,84,1.02867E-09
28,85,1.25209E-09
28,86,1.01999E-09
28,87,1.02394E-09
28,88,1.2663E-09
28,89,1.02788E-09
28,90,1.03736E-09
28,91,1.27814E-09
28,92,1.03973E-09
28,93,1.38867E-09
28,94,1.26946E-09
28,95,1.15104E-09
28,96,1.2813E-09
28,97,1.27657E-09
28,98,1.40999E-09
28,99,1.15815E-09
28,100,1.04762E-09
29,1,7.01835E-10
29,2,7.01835E-10
29,3,8.39991E-10
29,4,9.55253E-10
29,5,8.37623E-10
29,6,1.06973E-09
29,7,9.51306E-10
29,8,1.0492E-09
29,9,1.04052E-09
29,10,9.20517E-10
29,11,9.17359E-10
29,12,9.21306E-10
29,13,1.0342E-09
29,14,1.19999E-09
29,15,9.27622E-10
29,16,9.32359E-10
29,17,1.1613E-09
29,18,1.17236E-09
29,19,1.18262E-09
29,20,1.28051E-09
29,21,8.16308E-10
29,22,1.39972E-09
29,23,9.26043E-10
29,24,1.04683E-09
29,25,8.11571E-10
29,26,1.1613E-09
29,27,8.19465E-10
29,28,8.18676E-10
29,29,5.66836E-10
29,30,9.0157E-10
29,31,9.0078E-10
29,32,1.01525E-09
29,33,1.13209E-09
29,34,1.49288E-09
29,35,1.48972E-09
29,36,1.26393E-09
29,37,1.26236E-09
29,38,9.13412E-10
29,39,1.25604E-09
29,40,1.49841E-09
29,41,1.38946E-09
29,42,1.26393E-09
29,43,1.01525E-09
29,44,1.38314E-09
29,45,1.12894E-09
29,46,1.37209E-09
29,47,1.23946E-09
29,48,1.00973E-09
29,49,8.98412E-10
29,50,1.00973E-09
29,51,1.13841E-09
29,52,1.06578E-09
29,53,1.27183E-09
29,54,1.13683E-09
29,55,1.26236E-09
29,56,1.38078E-09
29,57,1.14946E-09
29,58,1.14394E-09
29,59,1.37525E-09
29,60,1.47867E-09
29,61,1.27499E-09
29,62,1.25525E-09
29,63,1.26472E-09
29,64,1.25367E-09
29,65,1.36893E-09
29,66,1.19841E-09
29,67,9.61569E-10
29,68,1.04604E-09
29,69,1.14788E-09
29,70,1.04131E-09
29,71,1.03499E-09
29,72,1.14946E-09
29,73,1.5063E-09
29,74,1.47156E-09
29,75,1.15894E-09
29,76,1.27025E-09
29,77,1.26315E-09
29,78,1.47472E-09
29,79,1.35157E-09
29,80,1.03657E-09
29,81,1.26315E-09
29,82,1.26393E-09
29,83,1.14315E-09
29,84,1.02788E-09
29,85,8.99201E-10
29,86,1.13683E-09
29,87,1.25367E-09
29,88,1.02473E-09
29,89,1.27341E-09
29,90,9.13412E-10
29,91,1.15815E-09
29,92,1.38788E-09
29,93,1.15104E-09
29,94,1.02473E-09
29,95,1.54814E-09
29,96,1.39104E-09
29,97,1.04131E-09
29,98,1.40604E-09
29,99,1.16367E-09
29,100,1.04525E-09
30,1,6.96309E-10
30,2,8.28939E-10
30,3,9.87622E-10
30,4,6.87625E-10
30,5,9.29201E-10
30,6,9.37885E-10
30,7,1.05473E-09
30,8,8.24202E-10
30,9,9.4578E-10
30,10,1.06973E-09
30,11,1.19288E-09
30,12,8.67623E-10
30,13,9.95516E-10
30,14,1.28051E-09
30,15,1.01683E-09
30,16,1.13209E-09
30,17,1.13525E-09
30,18,1.2663E-09
30,19,1.11078E-09
30,20,1.18183E-09
30,21,1.2892E-09
30,22,9.47359E-10
30,23,1.18025E-09
30,24,1.21499E-09
30,25,8.78675E-10
30,26,1.15025E-09
30,27,9.39464E-10
30,28,1.00578E-09
30,29,8.82623E-10
30,30,6.11836E-10
30,31,9.8999E-10
30,32,1.4463E-09
30,33,1.28209E-09
30,34,1.22525E-09
30,35,1.1392E-09
30,36,1.09262E-09
30,37,1.35078E-09
30,38,1.33341E-09
30,39,1.2292E-09
30,40,1.46209E-09
30,41,1.35393E-09
30,42,1.26867E-09
30,43,1.47551E-09
30,44,1.48262E-09
30,45,1.46604E-09
30,46,1.33104E-09
30,47,1.34446E-09
30,48,1.20315E-09
30,49,8.68412E-10
30,50,1.08394E-09
30,51,9.73411E-10
30,52,1.14551E-09
30,53,1.21104E-09
30,54,1.1392E-09
30,55,1.47788E-09
30,56,1.02631E-09
30,57,1.3942E-09
30,58,1.16525E-09
30,59,1.40604E-09
30,60,1.04131E-09
30,61,1.08867E-09
30,62,1.27025E-09
30,63,1.40288E-09
30,64,1.04209E-09
30,65,1.3563E-09
30,66,1.15025E-09
30,67,1.11078E-09
30,68,1.09894E-09
30,69,9.28412E-10
30,70,1.05552E-09
30,71,9.37885E-10
30,72,1.30025E-09
30,73,1.00183E-09
30,74,1.06025E-09
30,75,1.41314E-09
30,76,1.28683E-09
30,77,1.28762E-09
30,78,1.16446E-09
30,79,1.53709E-09
30,80,1.52604E-09
30,81,1.40209E-09
30,82,1.62867E-09
30,83,1.62235E-09
30,84,1.23788E-09
30,85,1.29709E-09
30,86,1.2892E-09
30,87,1.15736E-09
30,88,1.15815E-09
30,89,1.16367E-09
30,90,1.17236E-09
30,91,1.16446E-09
30,92,1.15025E-09
30,93,1.27025E-09
30,94,1.27262E-09
30,95,1.15657E-09
30,96,1.38946E-09
30,97,1.09736E-09
30,98,1.54893E-09
30,99,1.55998E-09
30,100,1.47472E-09
31,1,7.28677E-10
31,2,6.97098E-10
31,3,8.25781E-10
31,4,7.29466E-10
31,5,9.40254E-10
31,6,9.38675E-10
31,7,8.26571E-10
31,8,9.40254E-10
31,9,9.41043E-10
31,10,1.17946E-09
31,11,8.32097E-10
31,12,9.50517E-10
31,13,8.37623E-10
31,14,9.95516E-10
31,15,1.18657E-09
31,16,1.06973E-09
31,17,1.06815E-09
31,18,8.2815E-10
31,19,1.18025E-09
31,20,1.30262E-09
31,21,1.18025E-09
31,22,1.4092E-09
31,23,1.18578E-09
31,24,1.06894E-09
31,25,1.06183E-09
31,26,1.25683E-09
31,27,1.10999E-09
31,28,1.12578E-09
31,29,8.79465E-10
31,30,8.88149E-10
31,31,6.02362E-10
31,32,1.10288E-09
31,33,1.21025E-09
31,34,1.2742E-09
31,35,1.26236E-09
31,36,1.14788E-09
31,37,1.14551E-09
31,38,1.27262E-09
31,39,1.27183E-09
31,40,1.26472E-09
31,41,1.27104E-09
31,42,1.27262E-09
31,43,1.03499E-09
31,44,1.16446E-09
31,45,1.48972E-09
31,46,1.24893E-09
31,47,1.26551E-09
31,48,1.22762E-09
31,49,1.56235E-09
31,50,1.19999E-09
31,51,1.01604E-09
31,52,1.13051E-09
31,53,1.25762E-09
31,54,1.02394E-09
31,55,9.14991E-10
31,56,9.07886E-10
31,57,1.02394E-09
31,58,1.03499E-09
31,59,1.14946E-09
31,60,1.40683E-09
31,61,1.37209E-09
31,62,1.14315E-09
31,63,1.24499E-09
31,64,1.37762E-09
31,65,1.36341E-09
31,66,9.57622E-10
31,67,1.50551E-09
31,68,1.37604E-09
31,69,1.49446E-09
31,70,1.12815E-09
31,71,1.35946E-09
31,72,1.36341E-09
31,73,1.02078E-09
31,74,1.14394E-09
31,75,1.02631E-09
31,76,9.03149E-10
31,77,1.08552E-09
31,78,1.01762E-09
31,79,1.12894E-09
31,80,1.29078E-09
31,81,1.2142E-09
31,82,1.35078E-09
31,83,1.39656E-09
31,84,1.28051E-09
31,85,1.27025E-09
31,86,1.2363E-09
31,87,1.47314E-09
31,88,1.22841E-09
31,89,1.59077E-09
31,90,1.68551E-09
31,91,1.21736E-09
31,92,1.59393E-09
31,93,1.10209E-09
31,94,1.20157E-09
31,95,1.02946E-09
31,96,1.13841E-09
31,97,8.38413E-10
31,98,1.15341E-09
31,99,1.09262E-09
31,100,1.46999E-09
32,1,7.33414E-10
32,2,8.76307E-10
32,3,7.34203E-10
32,4,9.43411E-10
32,5,8.77886E-10
32,6,7.43677E-10
32,7,1.12973E-09
32,8,9.86043E-10
32,9,1.11473E-09
32,10,1.00815E-09
32,11,1.00657E-09
32,12,1.25604E-09
32,13,8.81833E-10
32,14,9.68674E-10
32,15,1.31841E-09
32,16,1.08157E-09
32,17,1.20709E-09
32,18,1.20472E-09
32,19,1.00104E-09
32,20,1.13209E-09
32,21,1.26709E-09
32,22,1.25367E-09
32,23,1.40604E-09
32,24,1.15578E-09
32,25,1.32709E-09
32,26,1.46762E-09
32,27,1.15104E-09
32,28,1.06262E-09
32,29,1.00262E-09
32,30,1.24815E-09
32,31,1.00578E-09
32,32,6.18152E-10
32,33,1.03657E-09
32,34,1.15657E-09
32,35,1.27104E-09
32,36,1.27972E-09
32,37,9.05517E-10
32,38,1.14394E-09
32,39,1.38472E-09
32,40,1.20551E-09
32,41,1.52446E-09
32,42,1.77393E-09
32,43,1.23078E-09
32,44,1.24341E-09
32,45,1.12973E-09
32,46,1.48814E-09
32,47,1.39104E-09
32,48,1.62867E-09
32,49,1.41946E-09
32,50,1.15736E-09
32,51,1.27183E-09
32,52,1.38235E-09
32,53,1.15262E-09
32,54,1.1613E-09
32,55,1.04762E-09
32,56,8.09202E-10
32,57,1.16367E-09
32,58,1.2292E-09
32,59,1.28683E-09
32,60,1.14157E-09
32,61,1.02867E-09
32,62,1.14709E-09
32,63,1.20394E-09
32,64,1.22209E-09
32,65,1.33183E-09
32,66,1.74314E-09
32,67,1.25999E-09
32,68,1.26157E-09
32,69,1.49683E-09
32,70,1.14236E-09
32,71,1.50788E-09
32,72,1.3863E-09
32,73,1.03262E-09
32,74,1.40288E-09
32,75,1.31446E-09
32,76,1.04131E-09
32,77,1.15657E-09
32,78,1.09894E-09
32,79,1.16051E-09
32,80,1.02946E-09
32,81,9.03149E-10
32,82,1.15815E-09
32,83,1.15815E-09
32,84,1.39735E-09
32,85,1.37683E-09
32,86,1.61683E-09
32,87,1.14315E-09
32,88,1.02709E-09
32,89,1.37683E-09
32,90,1.3942E-09
32,91,1.48735E-09
32,92,1.37367E-09
32,93,1.5813E-09
32,94,1.16367E-09
32,95,1.16367E-09
32,96,1.15815E-09
32,97,1.3863E-09
32,98,1.15104E-09
32,99,9.14201E-10
32,100,1.26867E-09
33,1,7.01835E-10
33,2,8.21834E-10
33,3,8.29728E-10
33,4,9.44201E-10
33,5,8.28939E-10
33,6,9.44201E-10
33,7,6.97888E-10
33,8,9.43411E-10
33,9,8.19465E-10
33,10,1.28209E-09
33,11,1.17315E-09
33,12,1.17315E-09
33,13,1.01999E-09
33,14,1.17236E-09
33,15,1.14078E-09
33,16,1.27499E-09
33,17,1.02394E-09
33,18,8.8657E-10
33,19,8.84202E-10
33,20,1.00578E-09
33,21,9.86043E-10
33,22,1.17315E-09
33,23,1.21025E-09
33,24,1.15894E-09
33,25,1.15815E-09
33,26,1.04446E-09
33,27,8.17886E-10
33,28,1.16762E-09
33,29,1.06341E-09
33,30,1.24578E-09
33,31,1.05788E-09
33,32,9.41043E-10
33,33,5.72363E-10
33,34,9.09464E-10
33,35,1.14867E-09
33,36,1.26867E-09
33,37,1.25525E-09
33,38,1.25604E-09
33,39,1.26315E-09
33,40,1.15341E-09
33,41,1.3563E-09
33,42,1.15183E-09
33,43,1.25525E-09
33,44,1.15736E-09
33,45,1.28841E-09
33,46,1.26551E-09
33,47,1.49998E-09
33,48,1.38393E-09
33,49,1.38788E-09
33,50,1.21499E-09
33,51,1.26315E-09
33,52,1.38551E-09
33,53,1.38235E-09
33,54,1.14551E-09
33,55,1.03262E-09
33,56,1.16209E-09
33,57,1.14551E-09
33,58,1.14788E-09
33,59,1.02709E-09
33,60,1.14394E-09
33,61,1.03104E-09
33,62,1.13051E-09
33,63,1.24499E-09
33,64,1.37288E-09
33,65,1.14236E-09
33,66,1.26315E-09
33,67,1.15183E-09
33,68,1.39735E-09
33,69,1.16288E-09
33,70,1.4013E-09
33,71,1.37683E-09
33,72,1.61446E-09
33,73,1.25999E-09
33,74,1.49841E-09
33,75,1.4013E-09
33,76,1.27183E-09
33,77,1.26867E-09
33,78,1.37683E-09
33,79,1.26157E-09
33,80,1.03262E-09
33,81,9.1578E-10
33,82,1.15341E-09
33,83,1.27025E-09
33,84,1.15341E-09
33,85,1.15736E-09
33,86,1.2742E-09
33,87,1.38078E-09
33,88,1.03025E-09
33,89,1.37762E-09
33,90,1.50709E-09
33,91,1.22209E-09
33,92,9.1657E-10
33,93,1.15183E-09
33,94,1.33735E-09
33,95,1.39341E-09
33,96,1.14236E-09
33,97,1.27025E-09
33,98,1.15183E-09
33,99,1.15736E-09
33,100,1.27893E-09
34,1,7.02624E-10
34,2,6.97888E-10
34,3,8.2815E-10
34,4,8.2815E-10
34,5,1.05631E-09
34,6,9.44201E-10
34,7,9.4499E-10
34,8,8.30518E-10
34,9,7.26308E-10
34,10,1.12341E-09
34,11,8.75517E-10
34,12,1.02631E-09
34,13,1.28762E-09
34,14,1.06104E-09
34,15,9.37885E-10
34,16,1.28841E-09
34,17,1.04683E-09
34,18,1.17472E-09
34,19,9.44201E-10
34,20,1.05788E-09
34,21,1.05394E-09
34,22,1.05394E-09
34,23,1.05394E-09
34,24,1.28209E-09
34,25,1.05473E-09
34,26,1.15973E-09
34,27,1.04762E-09
34,28,1.04999E-09
34,29,1.4692E-09
34,30,1.06657E-09
34,31,1.18025E-09
34,32,1.05631E-09
34,33,8.15518E-10
34,34,5.7631E-10
34,35,1.01683E-09
34,36,1.25525E-09
34,37,1.36499E-09
34,38,1.26393E-09
34,39,1.02157E-09
34,40,1.02236E-09
34,41,1.12973E-09
34,42,1.12736E-09
34,43,1.1163E-09
34,44,1.37209E-09
34,45,1.23315E-09
34,46,1.12025E-09
34,47,1.24736E-09
34,48,1.48104E-09
34,49,1.60656E-09
34,50,1.24972E-09
34,51,1.13999E-09
34,52,1.48104E-09
34,53,1.25446E-09
34,54,1.25841E-09
34,55,1.61446E-09
34,56,1.25525E-09
34,57,1.14078E-09
34,58,1.14236E-09
34,59,9.09464E-10
34,60,9.07096E-10
34,61,1.02157E-09
34,62,1.14946E-09
34,63,1.26867E-09
34,64,1.26867E-09
34,65,1.03341E-09
34,66,1.37051E-09
34,67,1.49525E-09
34,68,1.27025E-09
34,69,9.14201E-10
34,70,1.29157E-09
34,71,1.40999E-09
34,72,1.40841E-09
34,73,1.50709E-09
34,74,1.25288E-09
34,75,1.36972E-09
34,76,1.14315E-09
34,77,1.14315E-09
34,78,1.14551E-09
34,79,1.26236E-09
34,80,1.26157E-09
34,81,9.08675E-10
34,82,1.0192E-09
34,83,1.01446E-09
34,84,1.1313E-09
34,85,1.02315E-09
34,86,1.14315E-09
34,87,1.13604E-09
34,88,1.14236E-09
34,89,1.12894E-09
34,90,9.05517E-10
34,91,1.3713E-09
34,92,1.13525E-09
34,93,1.0342E-09
34,94,1.29236E-09
34,95,1.49604E-09
34,96,1.59393E-09
34,97,1.25999E-09
34,98,1.13525E-09
34,99,1.37683E-09
34,100,1.26157E-09
35,1,6.91572E-10
35,2,8.21834E-10
35,3,8.21044E-10
35,4,8.23413E-10
35,5,9.3157E-10
35,6,8.21044E-10
35,7,9.37885E-10
35,8,9.38675E-10
35,9,8.25781E-10
35,10,8.11571E-10
35,11,9.26833E-10
35,12,6.82888E-10
35,13,1.27341E-09
35,14,1.09025E-09
35,15,9.33148E-10
35,16,1.06815E-09
35,17,1.06183E-09
35,18,1.06578E-09
35,19,9.49727E-10
35,20,8.36044E-10
35,21,8.33676E-10
35,22,1.19288E-09
35,23,1.16762E-09
35,24,1.04762E-09
35,25,1.17236E-09
35,26,1.17867E-09
35,27,1.06657E-09
35,28,1.2963E-09
35,29,1.38946E-09
35,30,9.27622E-10
35,31,1.15894E-09
35,32,1.17236E-09
35,33,1.04131E-09
35,34,9.29991E-10
35,35,5.68415E-10
35,36,8.94465E-10
35,37,1.23946E-09
35,38,1.24736E-09
35,39,1.23946E-09
35,40,1.12262E-09
35,41,1.02788E-09
35,42,1.25604E-09
35,43,1.36262E-09
35,44,1.37604E-09
35,45,1.24025E-09
35,46,1.01604E-09
35,47,1.13051E-09
35,48,9.0078E-10
35,49,1.14788E-09
35,50,1.35472E-09
35,51,1.47946E-09
35,52,1.3642E-09
35,53,1.60577E-09
35,54,1.25051E-09
35,55,1.59314E-09
35,56,1.26315E-09
35,57,1.13604E-09
35,58,1.24657E-09
35,59,1.13841E-09
35,60,1.25367E-09
35,61,1.13604E-09
35,62,1.13525E-09
35,63,1.13288E-09
35,64,1.01999E-09
35,65,1.02157E-09
35,66,1.13525E-09
35,67,1.13288E-09
35,68,1.3642E-09
35,69,1.02078E-09
35,70,1.24657E-09
35,71,1.35946E-09
35,72,1.24499E-09
35,73,1.25525E-09
35,74,1.02867E-09
35,75,1.25525E-09
35,76,1.12894E-09
35,77,1.38235E-09
35,78,1.14236E-09
35,79,1.26393E-09
35,80,1.38946E-09
35,81,1.15499E-09
35,82,1.5063E-09
35,83,1.14946E-09
35,84,1.38551E-09
35,85,1.37841E-09
35,86,1.02946E-09
35,87,9.08675E-10
35,88,1.03578E-09
35,89,1.28683E-09
35,90,1.04762E-09
